substancia,ean,produto,pmvg
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"51,74"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"95,00"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"33,09"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"99,27"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"21,34"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"64,00"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"128,02"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"42,67"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"85,35"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"128,03"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"256,04"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"21,34"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"64,00"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"128,02"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"192,00"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"42,67"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"85,35"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"128,03"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"256,04"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"384,06"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"58,61"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"112,46"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"224,93"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"32,27"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"64,55"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"96,80"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"193,62"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"58,11"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"116,22"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"101,16"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"202,32"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"54,40"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"95,30"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"46,38"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"139,15"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"278,31"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"139,15"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"46,38"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"139,14"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"278,29"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"51,21"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"32,55"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"97,68"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"210,25"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"30,11"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"129,02"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"258,05"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"48,84"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"88,47"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"126,43"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"74,14"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"126,71"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"19,50"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"58,51"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"117,01"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"175,51"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"195,01"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"234,02"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"292,51"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"390,02"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"448,53"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"507,03"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"585,04"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"643,54"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"702,05"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"780,05"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"838,55"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"897,05"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"975,06"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"35,55"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"106,64"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"213,29"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"319,94"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"355,49"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"426,59"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"533,24"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"710,98"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"817,63"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"924,27"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"1066,47"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"1173,12"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"1279,76"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"1421,95"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"1528,59"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"1635,25"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"1777,44"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"106,77"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"62,42"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"115,81"
DIOSMINA;FLAVONÓIDES EXPRESSOS EM HESPERIDINA,    -     ,Específico,"231,61"
DIPIRIDAMOL,    -     ,Novo,"4,78"
DIPIRONA,    -     ,Similar,"238,13"
DIPIRONA,    -     ,Genérico,"238,13"
DIPIRONA,    -     ,Genérico,"11,82"
DIPIRONA,    -     ,Genérico,"8,66"
DIPIRONA,    -     ,Similar,"5,34"
DIPIRONA,    -     ,Similar,"4,07"
DIPIRONA,    -     ,Genérico,"3,27"
DIPIRONA,    -     ,Genérico,"4,83"
DIPIRONA,    -     ,Genérico,"9,26"
DIPIRONA,    -     ,Genérico,"11,70"
DIPIRONA,    -     ,Similar,"20,98"
DIPIRONA,    -     ,Similar,"7,57"
DIPIRONA,    -     ,Similar,"4,98"
DIPIRONA,    -     ,Similar,"168,23"
DIPIRONA,    -     ,Similar,"238,13"
DIPIRONA,    -     ,Genérico,"4,35"
DIPIRONA,    -     ,Genérico,"377,82"
DIPIRONA,    -     ,Genérico,"5,30"
DIPIRONA,    -     ,Genérico,"453,42"
DIPIRONA,    -     ,Similar,"133,55*"
DIPIRONA,    -     ,Genérico,"238,13"
DIPIRONA,    -     ,Similar,"946,38"
DIPIRONA,    -     ,Similar,"7,71"
DIPIRONA,    -     ,Genérico,"6,08"
DIPIRONA,    -     ,Genérico,"10,21"
DIPIRONA,    -     ,Similar,"11,70"
DIPIRONA,    -     ,Genérico,"8,48"
DIPIRONA,    -     ,Genérico,"160,98"
DIPIRONA,    -     ,Genérico,"36,32"
DIPIRONA,    -     ,Genérico,"183,12"
DIPIRONA,    -     ,Genérico,"96,19"
DIPIRONA,    -     ,Genérico,"79,46"
DIPIRONA,    -     ,Genérico,"13,06"
DIPIRONA,    -     ,Genérico,"10,26"
DIPIRONA,    -     ,Genérico,"12,35"
DIPIRONA,    -     ,Genérico,"17,20"
DIPIRONA,    -     ,Genérico,"13,06"
DIPIRONA,    -     ,Genérico,"29,80"
DIPIRONA,    -     ,Similar,"50,96"
DIPIRONA,    -     ,Similar,"183,13"
DIPIRONA,    -     ,Similar,"96,19"
DIPIRONA,    -     ,Similar,"244,55"
DIPIRONA,    -     ,Similar,"747,42"
DIPIRONA,    -     ,Similar,"467,15"
DIPIRONA,    -     ,Similar,"280,29"
DIPIRONA,    -     ,Similar,"336,34"
DIPIRONA,    -     ,Similar,"224,23"
DIPIRONA,    -     ,Similar,"112,11"
DIPIRONA,    -     ,Similar,"84,08"
DIPIRONA,    -     ,Similar,"94,60"
DIPIRONA,    -     ,Similar,"79,46"
DIPIRONA,    -     ,Similar,"13,06"
DIPIRONA,    -     ,Similar,"10,26"
DIPIRONA,    -     ,Similar,"3,74"
DIPIRONA,    -     ,Similar,"747,42"
DIPIRONA,    -     ,Similar,"467,15"
DIPIRONA,    -     ,Similar,"280,29"
DIPIRONA,    -     ,Similar,"336,34"
DIPIRONA,    -     ,Similar,"224,23"
DIPIRONA,    -     ,Similar,"112,11"
DIPIRONA,    -     ,Similar,"84,08"
DIPIRONA,    -     ,Similar,"94,60"
DIPIRONA,    -     ,Similar,"79,46"
DIPIRONA,    -     ,Similar,"13,06"
DIPIRONA,    -     ,Similar,"10,26"
DIPIRONA,    -     ,Similar,"3,74"
DIPIRONA,    -     ,Similar,"96,19"
DIPIRONA,    -     ,Similar,"12,36"
DIPIRONA,    -     ,Similar,"17,20"
DIPIRONA,    -     ,Similar,"13,06"
DIPIRONA,    -     ,Similar,"13,06"
DIPIRONA,    -     ,Similar,"6,18"
DIPIRONA,    -     ,Similar,"10,90"
DIPIRONA,    -     ,Similar,"794,75"
DIPIRONA,    -     ,Similar,"1014,67"
DIPIRONA,    -     ,Similar,"14,64"
DIPIRONA,    -     ,Similar,"308,08"
DIPIRONA,    -     ,Similar,"15,32"
DIPIRONA,    -     ,Similar,"49,35"
DIPIRONA,    -     ,Similar,"12,56"
DIPIRONA,    -     ,Genérico,"5,15"
DIPIRONA,    -     ,Genérico,"7,42"
DIPIRONA,    -     ,Similar,"4,32"
DIPIRONA,    -     ,Similar,"6,88"
DIPIRONA,    -     ,Similar,"986,68"
DIPIRONA,    -     ,Similar,"754,74"
DIPIRONA,    -     ,Similar,"7,02"
DIPIRONA,    -     ,Similar,"12,98"
DIPIRONA,    -     ,Similar,"59,61"
DIPIRONA,    -     ,Genérico,"13,51"
DIPIRONA,    -     ,Genérico,"7,54"
DIPIRONA,    -     ,Genérico,"2,24"
DIPIRONA,    -     ,Genérico,"8,98"
DIPIRONA,    -     ,Genérico,"8,98"
DIPIRONA,    -     ,Genérico,"14,16"
DIPIRONA,    -     ,Genérico,"11,79"
DIPIRONA,    -     ,Genérico,"9,35"
DIPIRONA,    -     ,Similar,"11,41"
DIPIRONA,    -     ,Similar,"65,07"
DIPIRONA,    -     ,Similar,"16,93"
DIPIRONA,    -     ,Similar,"14,73"
DIPIRONA,    -     ,Similar,"28,36"
DIPIRONA,    -     ,Novo,"27,61"
DIPIRONA,    -     ,Novo,"174,87"
DIPIRONA,    -     ,Similar,"13,57"
DIPIRONA,    -     ,Similar,"13,57"
DIPIRONA,    -     ,Genérico,"7,26"
DIPIRONA,    -     ,Genérico,"10,31"
DIPIRONA,    -     ,Genérico,"14,38"
DIPIRONA,    -     ,Similar,"4,84"
DIPIRONA,    -     ,Similar,"6,32"
DIPIRONA,    -     ,Similar,"6,36"
DIPIRONA,    -     ,Similar,"8,18"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"129,09"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"5,08"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"9,35"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"13,36"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"25,27"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"9,20"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"285,76"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"12,40"
DIPIRONA MONOIDRATADA,    -     ,Similar,"238,13"
DIPIRONA MONOIDRATADA,    -     ,Similar,"595,32"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"238,13"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"595,32"
DIPIRONA MONOIDRATADA,    -     ,Similar,"97,16"
DIPIRONA MONOIDRATADA,    -     ,Similar,"15,35"
DIPIRONA MONOIDRATADA,    -     ,Similar,"25,32"
DIPIRONA MONOIDRATADA,    -     ,Similar,"17,83"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"140,56"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"10,51"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"140,56"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"10,51"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"18,35"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"14,05"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"4,83"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"8,30"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"11,17"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"13,76"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"13,36"
DIPIRONA MONOIDRATADA,    -     ,Similar,"41,19*"
DIPIRONA MONOIDRATADA,    -     ,Similar,"10,46"
DIPIRONA MONOIDRATADA,    -     ,Similar,"19,85"
DIPIRONA MONOIDRATADA,    -     ,Similar,"8,73"
DIPIRONA MONOIDRATADA,    -     ,Similar,"8,32"
DIPIRONA MONOIDRATADA,    -     ,Similar,"87,66"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"4,86"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"3,12"
DIPIRONA MONOIDRATADA,    -     ,Similar,"148,57*"
DIPIRONA MONOIDRATADA,    -     ,Similar,"103,86*"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"2798,86"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"13,76"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"139,08"
DIPIRONA MONOIDRATADA,    -     ,Similar,"12,72"
DIPIRONA MONOIDRATADA,    -     ,Similar,"119,77"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"94,60"
DIPIRONA MONOIDRATADA,    -     ,Similar,"17,15"
DIPIRONA MONOIDRATADA,    -     ,Similar,"27,53"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"16,98"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"16,38"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"15,58"
DIPIRONA MONOIDRATADA,    -     ,Similar,"9,57"
DIPIRONA MONOIDRATADA,    -     ,Similar,"9,28"
DIPIRONA MONOIDRATADA,    -     ,Similar,"18,57"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"14,31"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"14,82"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"143,29"
DIPIRONA MONOIDRATADA,    -     ,Similar,"14,41"
DIPIRONA MONOIDRATADA,    -     ,Similar,"8,69"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"129,09"
DIPIRONA MONOIDRATADA,    -     ,Similar,"13,80"
DIPIRONA MONOIDRATADA,    -     ,Similar,"25,27"
DIPIRONA MONOIDRATADA,    -     ,Similar,"9,40"
DIPIRONA MONOIDRATADA,    -     ,Similar,"14,73"
DIPIRONA MONOIDRATADA,    -     ,Similar,"25,58"
DIPIRONA MONOIDRATADA,    -     ,Similar,"151,83"
DIPIRONA MONOIDRATADA,    -     ,Similar,"278,65"
DIPIRONA MONOIDRATADA,    -     ,Similar,"5,12"
DIPIRONA MONOIDRATADA,    -     ,Similar,"9,40"
DIPIRONA MONOIDRATADA,    -     ,Similar,"15,29"
DIPIRONA MONOIDRATADA,    -     ,Similar,"195,73"
DIPIRONA MONOIDRATADA,    -     ,Similar,"16,52"
DIPIRONA MONOIDRATADA,    -     ,Similar,"13,91"
DIPIRONA MONOIDRATADA,    -     ,Similar,"22,24"
DIPIRONA MONOIDRATADA,    -     ,Similar,"138,92"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"20,04"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"53,31"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"130,25"
DIPIRONA MONOIDRATADA,    -     ,Genérico,"12,24"
DIPIRONA MONOIDRATADA,    -     ,Novo,"27,32"
DIPIRONA MONOIDRATADA,    -     ,Novo,"11,53"
DIPIRONA MONOIDRATADA,    -     ,Novo,"219,63"
DIPIRONA MONOIDRATADA,    -     ,Novo,"17,76"
DIPIRONA MONOIDRATADA,    -     ,Novo,"9,37"
DIPIRONA MONOIDRATADA,    -     ,Novo,"27,32"
DIPIRONA MONOIDRATADA,    -     ,Novo,"18,24"
DIPIRONA MONOIDRATADA,    -     ,Novo,"19,49"
DIPIRONA MONOIDRATADA,    -     ,Novo,"201,70"
DIPIRONA MONOIDRATADA,    -     ,Novo,"25,13"
DIPIRONA MONOIDRATADA,    -     ,Novo,"110,76"
DIPIRONA MONOIDRATADA,    -     ,Novo,"226,64"
DIPIRONA MONOIDRATADA,    -     ,Novo,"13,76"
DIPIRONA MONOIDRATADA,    -     ,Novo,"25,16"
DIPIRONA MONOIDRATADA,    -     ,Novo,"171,32"
DIPIRONA MONOIDRATADA,    -     ,Similar,"106,88"
DIPIRONA MONOIDRATADA,    -     ,Similar,"19,04"
DIPIRONA MONOIDRATADA,    -     ,Similar,"10,04"
DIPIRONA MONOIDRATADA,    -     ,Similar,"115,92"
DIPIRONA MONOIDRATADA,    -     ,Similar,"11,07"
DIPIRONA MONOIDRATADA,    -     ,Similar,"99,07"
DIPIRONA MONOIDRATADA,    -     ,Similar,"15,00"
DIPIRONA MONOIDRATADA,    -     ,Similar,"188,32"
DIPIRONA MONOIDRATADA,    -     ,Similar,"9,00"
DIPIRONA MONOIDRATADA,    -     ,Similar,"16,20"
DIPIRONA MONOIDRATADA,    -     ,Similar,"80,64"
DIPIRONA MONOIDRATADA,    -     ,Similar,"16,19"
DIPIRONA MONOIDRATADA,    -     ,Similar,"100,42"
DIPIRONA MONOIDRATADA,    -     ,Similar,"401,38"
DIPIRONA MONOIDRATADA,    -     ,Similar,"9,69"
DIPIRONA MONOIDRATADA,    -     ,Similar,"18,35"
DIPIRONA MONOIDRATADA,    -     ,Similar,"185,97"
DIPIRONA MONOIDRATADA,    -     ,Similar,"10,26"
DIPIRONA MONOIDRATADA,    -     ,Similar,"16,61"
DIPIRONA MONOIDRATADA,    -     ,Similar,"119,17"
DIPIRONA MONOIDRATADA,    -     ,Novo,"12,65"
DIPIRONA MONOIDRATADA,    -     ,Novo,"119,06"
DIPIRONA MONOIDRATADA,    -     ,Novo,"26,79"
DIPIRONA MONOIDRATADA,    -     ,Novo,"26,79"
DIPIRONA MONOIDRATADA,    -     ,Novo,"9,18"
DIPIRONA MONOIDRATADA,    -     ,Novo,"17,41"
DIPIRONA MONOIDRATADA,    -     ,Novo,"9,14"
DIPIRONA MONOIDRATADA,    -     ,Novo,"124,00"
DIPIRONA MONOIDRATADA,    -     ,Novo,"17,36"
DIPIRONA MONOIDRATADA,    -     ,Novo,"225,39"
DIPIRONA MONOIDRATADA,    -     ,Novo,"24,76"
DIPIRONA MONOIDRATADA,    -     ,Novo,"102,92"
DIPIRONA MONOIDRATADA,    -     ,Novo,"222,18"
DIPIRONA MONOIDRATADA,    -     ,Novo,"24,63"
DIPIRONA MONOIDRATADA,    -     ,Novo,"105,43"
DIPIRONA MONOIDRATADA,    -     ,Novo,"215,72"
DIPIRONA MONOIDRATADA,    -     ,Novo,"15,39"
DIPIRONA MONOIDRATADA,    -     ,Novo,"154,15"
DIPIRONA MONOIDRATADA,    -     ,Novo,"13,50"
DIPIRONA MONOIDRATADA,    -     ,Novo,"24,68"
DIPIRONA MONOIDRATADA,    -     ,Novo,"171,01"
DIPIRONA MONOIDRATADA,    -     ,Novo,"309,13"
DIPIRONA MONOIDRATADA,    -     ,Novo,"20,20"
DIPIRONA MONOIDRATADA,    -     ,Novo,"208,93"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"190,73"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"11,20"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"53,68"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"9,02"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"8,51"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"9,81"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"8,77"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"9,91"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"10,69"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Genérico,"244,39"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Genérico,"1061,34"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Genérico,"251,11"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Genérico,"4772,91"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"12,27"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"1937,70"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"11,07"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"138,23"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"9,43"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Novo,"16,40"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Novo,"124,94"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Novo,"21,04"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"2,29"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"15,56"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,    -     ,Similar,"16,96"
DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA;METILBROMETO DE HOMATROPINA;BROMIDRATO DE HIOSCIAMINA,    -     ,Similar,"16,35"
DIPIRONA MONOIDRATADA;CAFEÍNA,    -     ,Similar,"11,21"
DIPIRONA MONOIDRATADA;CAFEÍNA,    -     ,Similar,"79,99"
DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA,    -     ,Genérico,"15,64"
DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA,    -     ,Similar,"14,70"
DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA,    -     ,Similar,"96,24"
DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA,    -     ,Novo,"14,35"
DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA,    -     ,Novo,"26,16"
DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,    -     ,Similar,"10,44"
DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,    -     ,Similar,"15,86"
DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,    -     ,Similar,"21,69"
DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,    -     ,Similar,"130,67"
DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,    -     ,Similar,"12,84"
DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,    -     ,Genérico,"7,75"
DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,    -     ,Similar,"36,46"
DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,    -     ,Similar,"7,13"
