classe,codigo,descricao,unidade,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
Estruturas de Madeira,105077,"PILAR DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADO, FIXADO COM VERGALHÃO, SEÇÃO QUADRADA 20 X 20 CM, APOIO ARTICULADO, COMPRIMENTO DE 6 M. AF_03/2024",M,0.0959,0.0931,0.1248,0.0961,0.0914,0.0754,0.0842,0.0859,0.1036,0.082,0.0663,0.0675,0.0869,0.0939,0.0893,0.0741,0.0944,0.0748,0.0911,0.0664,0.0942,0.1286,0.0833,0.0431,0.0889,0.0808,0.0769
Estruturas de Madeira,105090,"PISO DE MADEIRA, SOBRE VIGOTAS DE MADEIRA SEÇÃO 7,5 X 15 CM. AF_03/2024",M2,0.1323,0.0449,0.0564,0.0708,0.0898,0.0511,0.0557,0.1052,0.089,0.0503,0.0568,0.0476,0.0493,0.0535,0.0485,0.0506,0.0465,0.1079,0.0982,0.0464,0.1424,0.0583,0.0719,0.1229,0.0457,0.0639,0.0493
Estruturas de Madeira,105099,"VIGA DE MADEIRA ROLIÇA, EUCALIPTO OU EQUIVALENTE DA REGIÃO, DIÂMETRO DE 12 A 15 CM. AF_03/2024",M,0.4345,0.3693,0.446,0.3773,0.4064,0.3941,0.4406,0.4611,0.3992,0.4213,0.4558,0.3233,0.3841,0.4162,0.4142,0.3639,0.3985,0.4216,0.4446,0.4077,0.391,0.446,0.3466,0.4588,0.399,0.4761,0.4132
Estruturas de Madeira,105100,"VIGA DE MADEIRA ROLIÇA, EUCALIPTO OU EQUIVALENTE DA REGIÃO, DIÂMETRO DE 16 A 20 CM. AF_03/2024",M,0.3299,0.2721,0.3389,0.2919,0.3078,0.3047,0.3358,0.3537,0.2946,0.318,0.3614,0.2285,0.2832,0.3216,0.3117,0.2784,0.298,0.3084,0.3406,0.3059,0.2901,0.3402,0.2443,0.3609,0.2984,0.368,0.3109
Estruturas de Madeira,105101,"VIGA DE MADEIRA ROLIÇA, EUCALIPTO OU EQUIVALENTE DA REGIÃO, DIÂMETRO DE 21 A 29 CM. AF_03/2024",M,0.1972,0.1567,0.2028,0.1781,0.1832,0.1858,0.2015,0.2142,0.1703,0.1887,0.2281,0.1257,0.1634,0.1962,0.1843,0.1674,0.1747,0.1766,0.2059,0.1802,0.1686,0.2046,0.1343,0.2255,0.175,0.2251,0.1837
Estruturas de Madeira,105102,"VIGA DE MADEIRA ROLIÇA, EUCALIPTO OU EQUIVALENTE DA REGIÃO, DIÂMETRO DE 30 A 34 CM. AF_03/2024",M,0.1709,0.1349,0.1758,0.1554,0.1587,0.1621,0.1748,0.1861,0.1465,0.1634,0.2004,0.1072,0.1406,0.1711,0.1594,0.1456,0.1509,0.1516,0.1789,0.1557,0.1453,0.1776,0.1143,0.1976,0.1512,0.1961,0.1589
Estruturas de Madeira,105080,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, APARELHADA, SEÇÃO RETANGULAR 6 X 12 CM. AF_03/2024",M,0.3521,0.3266,0.4029,0.3037,0.3284,0.2823,0.3313,0.3418,0.3621,0.3219,0.2804,0.2785,0.3251,0.3255,0.3337,0.2695,0.3372,0.3261,0.3431,0.2854,0.3378,0.4041,0.3275,0.22,0.328,0.3338,0.3094
Estruturas de Madeira,105081,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, APARELHADA, SEÇÃO RETANGULAR 6 X 16 CM. AF_03/2024",M,0.3195,0.2986,0.372,0.2807,0.2989,0.2553,0.2977,0.3066,0.3311,0.2895,0.2489,0.249,0.2946,0.2974,0.3022,0.2447,0.3072,0.2888,0.3101,0.253,0.3077,0.3741,0.2952,0.1893,0.2976,0.2975,0.2773
Estruturas de Madeira,105091,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, APARELHADA, SEÇÃO RETANGULAR 7,5 X 23 CM. AF_03/2024",M,0.2118,0.2018,0.2603,0.1961,0.1993,0.1666,0.1912,0.1962,0.2245,0.1862,0.1543,0.1575,0.1938,0.2008,0.1987,0.1616,0.206,0.1783,0.2029,0.1566,0.2062,0.2644,0.1912,0.1081,0.1968,0.1871,0.1765
Estruturas de Madeira,105089,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, APARELHADA, SEÇÃO RETANGULAR 8 X 30 CM. AF_03/2024",M,0.1848,0.1771,0.2305,0.1739,0.1742,0.1449,0.1655,0.1695,0.197,0.1611,0.1323,0.1358,0.1688,0.1761,0.1729,0.1409,0.1803,0.1526,0.1763,0.1342,0.1804,0.2347,0.1658,0.0909,0.1716,0.1609,0.1523
Estruturas de Madeira,105082,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 6 X 12 CM. AF_03/2024",M,0.3391,0.3153,0.3904,0.2941,0.3165,0.2714,0.318,0.328,0.3496,0.3091,0.268,0.2668,0.3129,0.3141,0.3212,0.2594,0.3252,0.3116,0.3299,0.2726,0.3257,0.3919,0.3146,0.208,0.3158,0.3196,0.2966
Estruturas de Madeira,105083,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 6 X 16 CM. AF_03/2024",M,0.3147,0.2943,0.3672,0.277,0.2944,0.2513,0.2928,0.3016,0.3265,0.2847,0.2445,0.2448,0.2901,0.2931,0.2976,0.241,0.3028,0.2837,0.3053,0.2485,0.3033,0.3695,0.2905,0.1852,0.2931,0.2924,0.2726
Estruturas de Madeira,105084,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 6 X 20 CM. AF_03/2024",M,0.2669,0.2517,0.3189,0.2404,0.2503,0.2116,0.2449,0.2517,0.2796,0.2383,0.2011,0.2032,0.2451,0.2506,0.2514,0.204,0.258,0.2329,0.2573,0.2044,0.2584,0.3222,0.2438,0.1467,0.2482,0.2421,0.227
Estruturas de Madeira,105086,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 6 X 25 CM. AF_03/2024",M,0.2972,0.2797,0.3509,0.2659,0.2789,0.2371,0.2746,0.2823,0.3101,0.2672,0.2276,0.2291,0.2738,0.2786,0.2807,0.2282,0.2871,0.2632,0.2874,0.2312,0.2875,0.3539,0.273,0.1688,0.2769,0.2726,0.2552
Estruturas de Madeira,105087,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 6 X 30 CM. AF_03/2024",M,0.2776,0.2623,0.331,0.2512,0.2608,0.2209,0.2547,0.2617,0.2908,0.248,0.2097,0.2121,0.2553,0.2611,0.2618,0.2131,0.2688,0.2421,0.2677,0.2129,0.269,0.3345,0.2537,0.153,0.2586,0.2517,0.2364
Estruturas de Madeira,105088,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 6 X 40 CM. AF_03/2024",M,0.1712,0.1644,0.2149,0.1619,0.1614,0.1339,0.1528,0.1565,0.183,0.1488,0.1217,0.1251,0.1563,0.1634,0.1601,0.1304,0.1672,0.1404,0.1631,0.1235,0.1673,0.2191,0.1533,0.083,0.1589,0.1483,0.1405
Estruturas de Madeira,105092,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 7,5 X 23 CM. AF_03/2024",M,0.1957,0.1868,0.2423,0.1823,0.1841,0.1535,0.1759,0.1804,0.208,0.1713,0.1413,0.1445,0.1788,0.1858,0.1833,0.149,0.1905,0.1632,0.1871,0.1434,0.1906,0.2464,0.1761,0.098,0.1816,0.1717,0.1621
Estruturas de Madeira,105085,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 8 X 16 CM. AF_03/2024",M,0.259,0.2447,0.3107,0.2343,0.2431,0.205,0.2371,0.2436,0.2718,0.2306,0.1942,0.1966,0.2379,0.2435,0.2438,0.1979,0.2507,0.2248,0.2495,0.1972,0.2509,0.3141,0.2362,0.1407,0.2408,0.234,0.2196
Estruturas de Madeira,105093,"VIGA DE MADEIRA SERRADA, MAÇARANDUBA OU EQUIVALENTE DA REGIÃO, NÃO APARELHADA, SEÇÃO RETANGULAR 8 X 30 CM. AF_03/2024",M,0.2097,0.2004,0.2586,0.1957,0.1975,0.1651,0.1889,0.1936,0.2227,0.184,0.1522,0.1556,0.192,0.1993,0.1967,0.1604,0.2043,0.1754,0.2006,0.1544,0.2045,0.2628,0.1891,0.106,0.1949,0.1844,0.1743
Estruturas de Madeira,105041,"VIGA DE MADEIRA SERRADA, PINUS OU EQUIVALENTE DA REGIÃO, SEÇÃO RETANGULAR 7,5 X 10 CM. AF_03/2024",M,0.4206,0.3062,0.4192,0.2986,0.356,0.3153,0.41,0.4317,0.3524,0.3461,0.391,0.3698,0.3353,0.3277,0.3281,0.3023,0.3378,0.4695,0.426,0.3024,0.4036,0.4509,0.4016,0.4202,0.3139,0.4408,0.351
Estruturas de Madeira,105045,"VIGA DE MADEIRA SERRADA, PINUS OU EQUIVALENTE DA REGIÃO, SEÇÃO RETANGULAR 7,5 X 15 CM. AF_03/2024",M,0.3934,0.276,0.3892,0.2749,0.3277,0.2899,0.381,0.4018,0.3198,0.3135,0.3658,0.3465,0.3042,0.2992,0.2952,0.2796,0.3072,0.4403,0.3996,0.2692,0.3798,0.4263,0.3741,0.3964,0.2817,0.4101,0.3195
Execução de Grampo para Solo Grampeado,93961,"EXECUÇÃO DE GRAMPO PARA SOLO GRAMPEADO COM COMPRIMENTO MAIOR QUE 10 M, DIÂMETRO DE 10 CM, PERFURAÇÃO COM EQUIPAMENTO MANUAL E ARMADURA COM DIÂMETRO DE 20 MM. AF_07/2024",M,0.5779,0.5488,0.6339,0.5717,0.6313,0.6146,0.6159,0.6417,0.5849,0.5963,0.6424,0.5702,0.5655,0.5896,0.5777,0.5938,0.5654,0.6615,0.6765,0.5885,0.5653,0.5919,0.6335,0.645,0.5878,0.6764,0.553
Execução de Grampo para Solo Grampeado,93971,"EXECUÇÃO DE GRAMPO PARA SOLO GRAMPEADO COM COMPRIMENTO MAIOR QUE 10 M, DIÂMETRO DE 7 CM, PERFURAÇÃO COM EQUIPAMENTO MANUAL E ARMADURA COM DIÂMETRO DE 20 MM. AF_07/2024",M,0.5515,0.5198,0.6082,0.5458,0.6065,0.5887,0.5909,0.6136,0.5572,0.5716,0.6166,0.5423,0.5392,0.5654,0.5521,0.5676,0.5415,0.6369,0.6507,0.5608,0.5362,0.57,0.6064,0.62,0.5612,0.6533,0.5277
Execução de Grampo para Solo Grampeado,93959,"EXECUÇÃO DE GRAMPO PARA SOLO GRAMPEADO COM COMPRIMENTO MAIOR QUE 6 M E MENOR OU IGUAL A 10 M, DIÂMETRO DE 10 CM, PERFURAÇÃO COM EQUIPAMENTO MANUAL E ARMADURA COM DIÂMETRO DE 20 MM. AF_07/2024",M,0.5891,0.5599,0.6437,0.5822,0.6412,0.6235,0.6239,0.6509,0.5949,0.6062,0.6515,0.5807,0.5765,0.6007,0.5869,0.6033,0.5757,0.6696,0.6857,0.5986,0.5786,0.6031,0.6416,0.6534,0.598,0.6838,0.5621
Execução de Grampo para Solo Grampeado,93969,"EXECUÇÃO DE GRAMPO PARA SOLO GRAMPEADO COM COMPRIMENTO MAIOR QUE 6 M E MENOR OU IGUAL A 10 M, DIÂMETRO DE 7 CM, PERFURAÇÃO COM EQUIPAMENTO MANUAL E ARMADURA COM DIÂMETRO DE 20 MM. AF_07/2024",M,0.5654,0.5337,0.6208,0.5587,0.6191,0.6005,0.6019,0.6258,0.5701,0.584,0.6286,0.5559,0.5527,0.5792,0.564,0.5799,0.5543,0.6478,0.6623,0.5737,0.552,0.5835,0.6178,0.631,0.5741,0.6634,0.5398
Execução de Grampo para Solo Grampeado,93957,"EXECUÇÃO DE GRAMPO PARA SOLO GRAMPEADO COM COMPRIMENTO MENOR OU IGUAL A 6 M, DIÂMETRO DE 10 CM, PERFURAÇÃO COM EQUIPAMENTO MANUAL E ARMADURA COM DIÂMETRO DE 20 MM. AF_07/2024",M,0.6101,0.5806,0.662,0.6013,0.6596,0.6401,0.639,0.6681,0.6135,0.6242,0.6684,0.6006,0.5969,0.6217,0.6038,0.621,0.5948,0.6848,0.7019,0.6173,0.6029,0.6238,0.6576,0.6685,0.6168,0.6975,0.5801
Execução de Grampo para Solo Grampeado,93967,"EXECUÇÃO DE GRAMPO PARA SOLO GRAMPEADO COM COMPRIMENTO MENOR OU IGUAL A 6 M, DIÂMETRO DE 7 CM, PERFURAÇÃO COM EQUIPAMENTO MANUAL E ARMADURA COM DIÂMETRO DE 20 MM. AF_07/2024",M,0.5923,0.5604,0.6448,0.5834,0.6432,0.6231,0.6228,0.6492,0.5948,0.6075,0.6511,0.5819,0.5788,0.6058,0.5868,0.6036,0.5788,0.6688,0.684,0.5985,0.5822,0.6092,0.6402,0.6514,0.5985,0.6829,0.564
Execução de Tirantes,104878,"EXECUÇÃO DE LONGARINA, PARA TIRANTES PERMANENTES, COM PERFIL METÁLICO, INCLUINDO CUNHA E SOLIDARIZAÇÃO. AF_11/2023",UN,0.0515,0.0462,0.0559,0.0428,0.053,0.0492,0.0523,0.058,0.0503,0.0497,0.0516,0.0451,0.0479,0.0526,0.0448,0.0495,0.0453,0.062,0.0717,0.0497,0.0209,0.0547,0.0503,0.0676,0.0451,0.062,0.0485
Execução de Tirantes,104877,"EXECUÇÃO DE LONGARINA, PARA TIRANTES PROVISÓRIOS, COM PERFIL METÁLICO, INCLUINDO CUNHA E SOLIDARIZAÇÃO. AF_11/2023",UN,0.1947,0.1684,0.2003,0.1662,0.1951,0.1803,0.1916,0.2152,0.1921,0.1903,0.1859,0.1722,0.1788,0.1901,0.1723,0.1872,0.172,0.2205,0.249,0.1892,0.0925,0.1967,0.1796,0.2429,0.1666,0.2186,0.1844
Execução de Tirantes,104841,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 14 M E MENOR QUE 22 M, COM DIÂMETRO DE FURO DE 100 MM EXECUTADO COM HASTE E TUBOS DE REVESTIMENTO UTILIZANDO PERFURATRIZ SOBRE ESTEIRA. AF_11/2023",M,0.2877,0.2704,0.3367,0.2752,0.321,0.307,0.3185,0.3395,0.2814,0.3038,0.346,0.2744,0.2833,0.294,0.2816,0.3015,0.2763,0.3597,0.3665,0.304,0.2727,0.3112,0.3361,0.3323,0.3058,0.3625,0.2572
Execução de Tirantes,104849,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 14 M E MENOR QUE 22 M, COM DIÂMETRO DE FURO DE 100 MM EXECUTADO COM HASTE UTILIZANDO PERFURATRIZ MANUAL SOBRE BASE DE MONTAGEM. AF_11/2023",M,0.2779,0.2715,0.3254,0.2587,0.3033,0.299,0.3298,0.33,0.2805,0.3009,0.3368,0.2635,0.2829,0.2789,0.2824,0.3048,0.2719,0.3629,0.3609,0.31,0.2532,0.3058,0.3274,0.3352,0.3055,0.3642,0.2473
Execução de Tirantes,104887,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 14 M E MENOR QUE 22 M, COM DIÂMETRO DE FURO DE 100 MM EXECUTADO COM HASTE UTILIZANDO PERFURATRIZ SOBRE ESTEIRA. AF_11/2023",M,0.2097,0.1944,0.2526,0.2,0.2315,0.228,0.2476,0.2529,0.1981,0.2236,0.2529,0.1942,0.204,0.2085,0.209,0.2208,0.1972,0.2769,0.2703,0.2241,0.1834,0.2316,0.2485,0.2538,0.2271,0.2784,0.1813
Execução de Tirantes,104844,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 14 M E MENOR QUE 22 M, COM DIÂMETRO DE FURO DE 150 MM EXECUTADO COM HASTE E TUBOS DE REVESTIMENTO UTILIZANDO PERFURATRIZ SOBRE ESTEIRA. AF_11/2023",M,0.2959,0.2788,0.3452,0.2835,0.3307,0.3152,0.3254,0.3485,0.2904,0.3122,0.3559,0.2835,0.2918,0.3033,0.2892,0.3101,0.2848,0.3681,0.3767,0.3125,0.2833,0.3197,0.3451,0.3403,0.3142,0.371,0.2655
Execução de Tirantes,104852,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 14 M E MENOR QUE 22 M, COM DIÂMETRO DE FURO DE 150 MM EXECUTADO COM HASTE UTILIZANDO PERFURATRIZ MANUAL SOBRE BASE DE MONTAGEM. AF_11/2023",M,0.2909,0.2848,0.3392,0.2713,0.318,0.3121,0.3418,0.3442,0.2948,0.3144,0.352,0.2772,0.2964,0.2931,0.2948,0.3187,0.2857,0.3765,0.3768,0.3238,0.2685,0.3192,0.3416,0.3487,0.319,0.3782,0.2598
Execução de Tirantes,104846,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 14 M E MENOR QUE 22 M, COM DIÂMETRO DE FURO DE 200 MM EXECUTADO COM HASTE E TUBOS DE REVESTIMENTO UTILIZANDO PERFURATRIZ SOBRE ESTEIRA. AF_11/2023",M,0.3059,0.2885,0.3555,0.2929,0.3423,0.3251,0.3336,0.3591,0.3015,0.3221,0.3677,0.294,0.3019,0.3148,0.2982,0.3204,0.2951,0.3778,0.3888,0.3226,0.2958,0.3295,0.3559,0.3498,0.3237,0.3809,0.2756
Execução de Tirantes,104854,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 14 M E MENOR QUE 22 M, COM DIÂMETRO DE FURO DE 200 MM EXECUTADO COM HASTE UTILIZANDO PERFURATRIZ MANUAL SOBRE BASE DE MONTAGEM. AF_11/2023",M,0.3069,0.3008,0.3557,0.2864,0.3358,0.3279,0.3559,0.3615,0.3123,0.3305,0.3707,0.2935,0.3126,0.3102,0.3099,0.3354,0.3021,0.3928,0.3962,0.3404,0.2871,0.335,0.3583,0.3647,0.3348,0.3946,0.2754
Execução de Tirantes,104890,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 14 M E MENOR QUE 22 M, COM DIÂMETRO DE FURO DE 200 MM EXECUTADO COM HASTE UTILIZANDO PERFURATRIZ SOBRE ESTEIRA. AF_11/2023",M,0.2305,0.2143,0.2751,0.2197,0.2553,0.2493,0.2672,0.276,0.2196,0.2451,0.2778,0.2151,0.2249,0.2305,0.2286,0.242,0.2179,0.2994,0.2959,0.2454,0.206,0.253,0.2719,0.2751,0.2484,0.3015,0.2009
Execução de Tirantes,104842,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 22 M E MENOR QUE 30 M, COM DIÂMETRO DE FURO DE 100 MM EXECUTADO COM HASTE E TUBOS DE REVESTIMENTO UTILIZANDO PERFURATRIZ SOBRE ESTEIRA. AF_11/2023",M,0.272,0.2554,0.3203,0.2602,0.3032,0.2915,0.3049,0.3224,0.2644,0.2879,0.3275,0.2581,0.2674,0.2766,0.2673,0.2854,0.2603,0.3438,0.3475,0.2884,0.2539,0.2957,0.3189,0.3172,0.2903,0.3465,0.2416
Execução de Tirantes,104850,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 22 M E MENOR QUE 30 M, COM DIÂMETRO DE FURO DE 100 MM EXECUTADO COM HASTE UTILIZANDO PERFURATRIZ MANUAL SOBRE BASE DE MONTAGEM. AF_11/2023",M,0.26,0.2531,0.3062,0.2416,0.2835,0.2807,0.3129,0.31,0.2605,0.2821,0.3155,0.245,0.2641,0.2598,0.265,0.2856,0.2533,0.3436,0.3385,0.291,0.2329,0.287,0.3074,0.3161,0.2868,0.3447,0.23
Execução de Tirantes,104888,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 22 M E MENOR QUE 30 M, COM DIÂMETRO DE FURO DE 100 MM EXECUTADO COM HASTE UTILIZANDO PERFURATRIZ SOBRE ESTEIRA. AF_11/2023",M,0.1931,0.1783,0.2338,0.1837,0.2127,0.2108,0.2314,0.2339,0.1812,0.2062,0.2328,0.1776,0.1875,0.1903,0.1929,0.2035,0.1806,0.2576,0.2493,0.2067,0.1664,0.214,0.2293,0.2361,0.2098,0.2591,0.166
Execução de Tirantes,104879,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 22 M E MENOR QUE 30 M, COM DIÂMETRO DE FURO DE 150 MM EXECUTADO COM HASTE E TUBOS DE REVESTIMENTO UTILIZANDO PERFURATRIZ SOBRE ESTEIRA. AF_11/2023",M,0.2817,0.2647,0.3304,0.2695,0.3143,0.3012,0.3132,0.3331,0.2749,0.2977,0.3391,0.2683,0.2774,0.2874,0.2763,0.2955,0.2703,0.3538,0.3594,0.2982,0.2656,0.3054,0.3293,0.3267,0.2999,0.3565,0.2513
Execução de Tirantes,104853,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 22 M E MENOR QUE 30 M, COM DIÂMETRO DE FURO DE 150 MM EXECUTADO COM HASTE UTILIZANDO PERFURATRIZ MANUAL SOBRE BASE DE MONTAGEM. AF_11/2023",M,0.2738,0.2675,0.3211,0.255,0.299,0.295,0.326,0.3253,0.2758,0.2965,0.332,0.2596,0.2787,0.2747,0.2784,0.3003,0.2679,0.3582,0.3559,0.3059,0.2488,0.3017,0.3229,0.3308,0.3014,0.3597,0.2431
Execução de Tirantes,104847,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 22 M E MENOR QUE 30 M, COM DIÂMETRO DE FURO DE 200 MM EXECUTADO COM HASTE E TUBOS DE REVESTIMENTO UTILIZANDO PERFURATRIZ SOBRE ESTEIRA. AF_11/2023",M,0.2931,0.276,0.3422,0.2806,0.3275,0.3123,0.3228,0.3453,0.2872,0.3092,0.3524,0.2802,0.2888,0.3002,0.2865,0.3071,0.2819,0.3651,0.3731,0.3096,0.2796,0.3168,0.3418,0.3375,0.3111,0.3679,0.2627
Execução de Tirantes,104855,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 22 M E MENOR QUE 30 M, COM DIÂMETRO DE FURO DE 200 MM EXECUTADO COM HASTE UTILIZANDO PERFURATRIZ MANUAL SOBRE BASE DE MONTAGEM. AF_11/2023",M,0.2906,0.2842,0.3389,0.2709,0.3177,0.3115,0.3412,0.3437,0.2942,0.3137,0.3515,0.2766,0.2958,0.2926,0.2944,0.3183,0.2851,0.3758,0.3765,0.3232,0.2679,0.3187,0.3407,0.348,0.3184,0.3777,0.2595
Execução de Tirantes,104891,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 22 M E MENOR QUE 30 M, COM DIÂMETRO DE FURO DE 200 MM EXECUTADO COM HASTE UTILIZANDO PERFURATRIZ SOBRE ESTEIRA. AF_11/2023",M,0.2142,0.1983,0.2571,0.2037,0.2366,0.2323,0.252,0.2578,0.2028,0.2278,0.2579,0.1985,0.2087,0.213,0.2133,0.225,0.2019,0.2813,0.2756,0.2284,0.1881,0.2361,0.2532,0.2581,0.2319,0.2835,0.1856
Execução de Tirantes,104892,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 6 M E MENOR QUE 14 M, COM DIÂMETRO DE FURO DE 100 MM EXECUTADO COM HASTE E TUBOS DE REVESTIMENTO UTILIZANDO PERFURATRIZ SOBRE ESTEIRA. AF_11/2023",M,0.3055,0.2881,0.3552,0.2925,0.3417,0.3244,0.3333,0.3587,0.3009,0.3216,0.3671,0.2934,0.3015,0.3141,0.2979,0.32,0.2946,0.3774,0.3879,0.3221,0.2949,0.3289,0.3554,0.3494,0.3232,0.3806,0.275
Execução de Tirantes,104848,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 6 M E MENOR QUE 14 M, COM DIÂMETRO DE FURO DE 100 MM EXECUTADO COM HASTE UTILIZANDO PERFURATRIZ MANUAL SOBRE BASE DE MONTAGEM. AF_11/2023",M,0.2987,0.2925,0.3473,0.2788,0.3267,0.3198,0.3489,0.3527,0.3031,0.3225,0.3611,0.285,0.3043,0.3013,0.3024,0.327,0.2935,0.3846,0.3862,0.332,0.2774,0.3269,0.3497,0.3563,0.3267,0.3862,0.2674
Execução de Tirantes,104886,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 6 M E MENOR QUE 14 M, COM DIÂMETRO DE FURO DE 100 MM EXECUTADO COM HASTE UTILIZANDO PERFURATRIZ SOBRE ESTEIRA. AF_11/2023",M,0.2295,0.2138,0.2745,0.2189,0.2543,0.2485,0.2669,0.2756,0.2193,0.2445,0.2768,0.2145,0.2242,0.2297,0.2279,0.2414,0.2173,0.2989,0.295,0.2449,0.2053,0.2524,0.2714,0.2745,0.248,0.3012,0.2003
Execução de Tirantes,104843,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 6 M E MENOR QUE 14 M, COM DIÂMETRO DE FURO DE 150 MM EXECUTADO COM HASTE E TUBOS DE REVESTIMENTO UTILIZANDO PERFURATRIZ SOBRE ESTEIRA. AF_11/2023",M,0.3121,0.2948,0.3621,0.2991,0.3495,0.3312,0.3386,0.3659,0.3084,0.3285,0.3752,0.3005,0.3083,0.3218,0.304,0.3269,0.3016,0.3841,0.3963,0.3289,0.3038,0.3358,0.3627,0.3557,0.3299,0.3872,0.282
Execução de Tirantes,104851,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 6 M E MENOR QUE 14 M, COM DIÂMETRO DE FURO DE 150 MM EXECUTADO COM HASTE UTILIZANDO PERFURATRIZ MANUAL SOBRE BASE DE MONTAGEM. AF_11/2023",M,0.3105,0.3049,0.3597,0.2902,0.34,0.3316,0.3597,0.3657,0.3167,0.3346,0.375,0.2976,0.3169,0.3143,0.3135,0.3395,0.3062,0.3967,0.4011,0.3446,0.2918,0.3391,0.3627,0.3688,0.339,0.3989,0.2791
Execução de Tirantes,104845,"EXECUÇÃO DE PERFURAÇÃO PARA TIRANTE, COMPRIMENTO MAIOR OU IGUAL A 6 M E MENOR QUE 14 M, COM DIÂMETRO DE FURO DE 200 MM EXECUTADO COM HASTE E TUBOS DE REVESTIMENTO UTILIZANDO PERFURATRIZ SOBRE ESTEIRA. AF_11/2023",M,0.3203,0.3029,0.3704,0.307,0.359,0.339,0.3453,0.3745,0.3176,0.3366,0.3848,0.3094,0.3167,0.3311,0.3114,0.3352,0.3101,0.3919,0.4061,0.337,0.3145,0.3437,0.3716,0.3632,0.3377,0.3951,0.2904
