codigo,descricao,Grupo,Classe
16187,MANUTENCAO E REPARO - TRANSMISSAO AUTOMATICA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
16306,MANUTENCAO E REPARO - EMBARCACAO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
16381,BALANCEAMENTO ELETRODINAMICO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
17078,MANUTENCAO E REPARO - BARCO ALUMINIO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
17400,ADAPTACAO E TRANSFORMACAO VEICULOS -  AUTOMOTORES  / REBOCA-VEIS / ESPECIAIS,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
17442,MANUTENCAO VEICULOS REBOCAVEIS,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
17957,AUTOMATIZACAO DE PORTAO - INSTALACAO / MANUTENCAO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
17965,MANUTENCAO E REPARO - TACOGRAFO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
17973,MANUTENCAO E REPARO - RODOAR,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
18163,MANUTENCAO FREIO E EMBREAGEM - ELETROMAGNETICA / MECANICA  /PNEUMATICA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
18201,MANUTENCAO DE VEICULOS LEVES - SUSPENSAO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
18210,MANUTENCAO DE VEICULOS PESADOS - SUSPENSAO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
18562,MANUTENCAO VEICULO AUTOMOTIVO - CHASSI,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
18619,AR CONDICIONADO VEICULO - INSTALACAO / MONTAGEM / MANUTENCAO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
18678,MANUTENCAO DE VEICULOS LEVES - INJECAO ELETRONICA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
18937,MANUTENCAO AERONAVE - TRANSFORMADOR / GERADOR,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
19402,MANUTENCAO EMPILHADEIRA / PALETEIRA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
20303,MANUTENCAO MAQUINA LAVAR - VEICULO AUTOMOTIVO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
20311,MANUTENÇÃO MACACO HIDRÁULICO / MECÂNICO / FUSO ESFERA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
20320,MANUTENCAO PROPULSOR GRAXA/OLEO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
20338,MANUTENCAO ELEVADOR HIDRAULICO/ELETRICO - VEICULO AUTOMOTIVO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
21776,TROCA FILTRO - VEICULO AUTOMOTIVO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
22853,REMOCAO / INSTALACAO / REPARO - CAIXA MARCHA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
25216,SERVICO REVISAO AUTOMOTIVA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
27790,"MANUTENCAO DE MATERIAL ROLANTE (RODAS E LARGATAS) - VEICULOS LEVE, PESADOS E MECANIZADOS","SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
30125,SERVICO DE MANUTENCAO E REPARO DE VEICULOS NAO MOTORIZADOS,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DA MAQUINARIA E EQUIPAMENTOSDE TRANSPORTE
2178,INSTALACAO E MONTAGEM PARA EQUIPAMENTOS DE PROCESSAMENTO DE DADOS,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
2313,MANUTENCAO DE COMPRESSORES,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
2658,MANUTENCAO / INSTALACAO - NOBREAK,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
2666,MANUTENCAO DE EQUIPAMENTOS DE COMUTACAO TELEFONICA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
2674,MANUTENCAO DE EQUIPAMENTOS DE COMUTACAO TELEGRAFICA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
2682,MANUTENCAO DE EQUIPAMENTOS DE TRANSMISSAO MULTIPLEX TELEFONICA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
2690,MANUTENCAO DE EQUIPAMENTOS DE TRANSMISSAO MULTIPLEX  TELEGRAFICA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
2712,MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO DE DADOS,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
2968,MANUTENCAO EM EQUIPAMENTO DE INJECAO EM TERMOPLASTICO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
2976,MANUTENCAO EM EQUIPAMENTO DE INJECAO EM ZAMAK,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
2984,MANUTENCAO EM EQUIPAMENTO DE MOLDAGEM EM RESINAS TERMOFIXAS,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
2992,MANUTENCAO EM EQUIPAMENTO DE MOLDAGEM EM FIBRA DE VIDRO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3000,MANUTENCAO EM EQUIPAMENTO DE MOLDAGEM EM ELASTOMERO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3018,MANUTENCAO EM EQUIPAMENTO DE EXTRUSAO EM ELASTOMERO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3026,MANUTENCAO DE FORJAS,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3034,MANUTENCAO EM EQUIPAMENTO DE FUNDICAO EM FERRO FUNDIDO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3042,MANUTENCAO EM EQUIPAMENTO DE FUNDICAO EM ACO CARBONO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3050,MANUTENCAO EM EQUIPAMENTO DE FUNDICAO EM ACO INOX,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3069,MANUTENCAO EM EQUIPAMENTO DE FUNDICAO EM ALUMINIO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3077,MANUTENCAO EM EQUIPAMENTO DE FUNDICAO EM COBRE,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3085,MANUTENCAO EM EQUIPAMENTO DE ESTAMPARIA EM METAL,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3093,MANUTENCAO EM EQUIPAMENTO DE SERRALHARIA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3107,MANUTENCAO DE CALDEIRARIA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3115,MANUTENCAO DE EQUIPAMENTOS DE USINAGEM E METALOGRAFIA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3123,MANUTENCAO EM EQUIPAMENTO DE SOLDAGEM,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3492,AR CONDICIONADO - MANUTENCAO DE APARELHOS DE PAREDE,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3506,MANUTENCAO DE GELADEIRAS E BEBEDOUROS,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3514,MANUTENCAO DE RELOGIOS DE PONTO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
3522,MANUTENCAO DE EQUIPAMENTOS DE MICROFILMAGEM,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
4405,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
5428,MANUTENCAO APARELHOS MEDICOS - HOSPITALARES,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
5444,"MANUTENCAO DE ARQUIVOS FIXOS, GIRATORIOS OU MOVEIS","SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
5479,MANUTENCAO - EQUIPAMENTOS GRAFICOS,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
5517,"LOCACAO, MANUTENCAO E REPARO DE EQUIPAMENTO AUDIO / VISUAL","SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
5649,ENROLAMENTO ( REBOBINAMENTO ) DE CAMPO DE GERADOR ELETRICO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
5665,ENROLAMENTO DO ROTOR DO GERADOR ELETRICO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
5835,MANUTENCAO EM PROJETOR DE IMAGEM,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
5975,MANUTENCAO EM MAQUINA FRANQUEADORA POSTAL,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
5983,MANUTENCAO EM MAQUINA DE CONTAR NOTAS E MOEDAS,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
5991,MANUTENCAO EM MAQUINA FRAGMENTADORA DE PAPEL,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
6009,MANUTENCAO EM MAQUINA AUTENTICADORA DE CHEQUE / DOCUMENTO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
8869,MANUTENCAO DE CARROSSEL TRANSPORTADOR DE BAGAGEM,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
8877,INSTALACAO E MONTAGEM DE CARROSSEL TRANSPORTADOR DE BAGAGEM,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
8893,MANUTENCAO SISTEMA INFORMATIVO VOO - AEROPORTO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
8907,INSTALACAO/ MANUTENCAO DE ESTEIRA TRANSPORTADORA E PALETEIRA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
8915,MANUTENCAO SISTEMA DOCAGEM - AERONAVE,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
9989,MANUTENCAO E REPARO DE APARELHOS ELETRODOMESTICOS,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
10120,MANUTENCAO EM MAQUINA DE PLASTIFICAR DOCUMENTOS,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
12661,MANUTENCAO E REPARO EM BALANCAS MECANICAS / ELETRONICAS,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
12670,MANUTENCAO E REPARO DE IMPLEMENTO AGRICOLA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
12734,MANUTENCAO DE EQUIPAMENTO DE CONFECCAO DE PLACA DE  CIRCUITOIMPRESSO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
12742,MANUTENCAO EM MICROSCOPIO OPTICO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
12815,MANUTENCAO E REPARO DE CILINDRO / PISTAO HIDRAULICO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
13048,MANUTENCAO DE SECADORA INDUSTRIAL DE ROUPA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
13056,MANUTENCAO DE LAVADORA INDUSTRIAL DE ROUPA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
13064,MANUTENCAO DE CENTRIFUGA DE SECAGEM INDUSTRIAL DE ROUPA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
13072,MANUTENCAO DE CALANDRA TIPO INDUSTRIAL,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
13528,MANUTENCAO DE APARELHO OFTALMOLOGICO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
13536,MANUTENCAO / REPARO DE APARELHO OPTICO,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
13773,MANUTENCAO E REPARO DE EQUIPAMENTOS DE TOPOGRAFIA,"SERVI¿S DE MANUTEN¿O E REPARO DE PRODUTOS FABRICADOS DE METAL,MAQUINARIA E EQUIPAMENTOS",SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTRAS MAQUINARIAS E EQUIPAMENTOS
